	Unnamed: 0	chr	start	end	no drugs avg	with drugs avg	change	close genes
25	2494	1.0	178279717.0	178280219.0	0.92242739916997	0.321349524122498	0.6010778750474719	[]
26	2548	1.0	174852627.0	174853157.0	0.944713585032922	0.313480103597008	0.631233481435914	"[' ""NDUFAF4P4""']"
27	2555	1.0	167378534.0	167379064.0	0.9479510579327359	0.28577926566769	0.6621717922650459	"[' ""AL136984.1""']"
28	2561	1.0	220164427.0	220164957.0	0.9237358672316759	0.25989604207881	0.6638398251528659	[]
29	2700	1.0	109112825.0	109113355.0	0.9310607037647439	0.321737487593783	0.6093232161709611	"[' ""AL356488.1""', ' ""C1orf194""']"
30	2795	1.0	161147577.0	161148107.0	0.8666139329578949	0.23829692403310104	0.6283170089247939	"[' ""AL591806.3""']"
31	3005	1.0	101393629.0	101394159.0	0.952856437566137	0.336899207349938	0.6159572302161991	[]
32	3038	1.0	78153203.0	78153733.0	0.9449390356223499	0.298577211013516	0.6463618246088341	[]
33	3195	1.0	91972678.0	91973208.0	0.950985837970269	0.349240357016988	0.601745480953281	[]
34	3299	1.0	91972966.0	91973496.0	0.951262055507681	0.33870186540007696	0.612560190107604	[]
35	3321	1.0	243871645.0	243872175.0	0.9526529795843092	0.334747193210162	0.6179057863741471	[]
36	3352	1.0	61665720.0	61665990.0	0.92971799043279	0.310318024902752	0.619399965530038	[]
37	4134	1.0	93588170.0	93588700.0	0.959003601567425	0.358498641785723	0.600504959781702	[]
38	4208	1.0	172414403.0	172414933.0	0.864537367776842	0.20790527611171	0.656632091665132	[]
39	4259	1.0	51240305.0	51240869.0	0.874305057256518	0.25872173372477	0.6155833235317479	[]
40	4325	1.0	91872402.0	91872672.0	0.920292291777214	0.301950275104921	0.6183420166722929	[]
41	4386	1.0	26124606.0	26125136.0	0.931610209231683	0.30491645841799603	0.626693750813687	[]
42	4510	1.0	88646108.0	88646611.0	0.914559188542283	0.305862894642774	0.6086962938995091	[]
43	4905	1.0	26124554.0	26124794.0	0.884785234245239	0.273968300103911	0.6108169341413281	[]
44	5288	1.0	101704357.0	101704618.0	0.865236407852249	0.25036373821436	0.614872669637889	[]
45	5385	1.0	62996276.0	62996498.0	0.946111615192562	0.342112069984908	0.6039995452076541	[]
46	5773	1.0	87490989.0	87491149.0	0.940932319505952	0.34091117338256105	0.600021146123391	[]
47	6895	1.0	197148218.0	197148458.0	0.924908868475533	0.289624249012309	0.635284619463224	"[' ""SEPTIN14P12""']"
48	6909	1.0	183453434.0	183453674.0	0.950904122732494	0.31722604806934	0.6336780746631541	[]
49	7188	1.0	146696792.0	146697032.0	0.877953487387934	0.20829094189091105	0.669662545497023	[]
50	7199	1.0	243876292.0	243876532.0	0.9440623356444201	0.298389255743336	0.6456730799010841	[]
51	7271	1.0	243572690.0	243572930.0	0.92331269638048	0.32084817296088103	0.6024645234195989	[]
52	7323	1.0	78153331.0	78153571.0	0.9449390356223499	0.298577211013516	0.6463618246088341	[]
53	7327	1.0	154439359.0	154439599.0	0.8669997373571401	0.26333076817224	0.6036689691849001	[]
54	7410	1.0	156306117.0	156306357.0	0.877681841926648	0.251718527538666	0.6259633143879819	"[' ""VHLL""']"
55	7500	1.0	171685071.0	171685311.0	0.917385765583601	0.301197211856383	0.616188553727218	"[' ""RPL4P3""']"
56	7545	1.0	201764258.0	201764498.0	0.8949265400495731	0.272199986273032	0.6227265537765411	[]
57	7845	1.0	185123060.0	185123300.0	0.9897282804443058	0.37815533067897705	0.6115729497653288	[]
58	8042	1.0	217763991.0	217764231.0	0.9608501602982792	0.282112920753815	0.6787372395444641	[]
59	8123	1.0	48916137.0	48916377.0	0.954899529100536	0.28992039148006604	0.6649791376204699	[]
60	8136	1.0	112011041.0	112011281.0	0.9502342281296948	0.337895506731757	0.6123387213979379	[]
61	8360	1.0	210198376.0	210198616.0	0.914387314758686	0.30915466605693603	0.6052326487017499	[]
62	8369	1.0	170036329.0	170036569.0	0.9065872035449508	0.272217082519859	0.6343701210250919	[]
63	8543	1.0	165648611.0	165648851.0	0.967642131608412	0.346107397150328	0.6215347344580839	[]
64	8569	1.0	224019400.0	224019640.0	0.9293657585277508	0.286343198860742	0.6430225596670089	[]
65	8635	1.0	202349409.0	202349649.0	0.8705324616278141	0.264936179065118	0.605596282562696	[]
66	8960	1.0	91978779.0	91979019.0	0.9309242449779142	0.321455847764005	0.6094683972139092	[]
67	9015	1.0	112301095.0	112301335.0	0.9638802829893699	0.31623958953736997	0.6476406934519999	[]
68	9018	1.0	171535724.0	171535964.0	0.9447269111793299	0.296811561324663	0.6479153498546669	[]
69	9073	1.0	217920375.0	217920974.0	0.8767642962325309	0.2252125564718689	0.6515517397606619	[]
70	9536	1.0	201764270.0	201764489.0	0.876777583643968	0.257582981017738	0.6191946026262299	[]
71	9693	1.0	200992167.0	200992437.0	0.732561174279864	0.10776538935063001	0.624795784929234	[]
72	9729	1.0	108859134.0	108859664.0	0.9370535208101758	0.284968707302156	0.6520848135080197	"[' ""SPATA42""']"
73	9906	1.0	78045150.0	78045680.0	0.95848695229668	0.32858777348021995	0.6298991788164601	"[' ""AC103591.2""']"
74	9926	1.0	193039061.0	193039591.0	0.946072627124896	0.337638776326324	0.608433850798572	[]
75	9964	1.0	98244227.0	98244757.0	0.9363203173569499	0.319096481906867	0.6172238354500829	[]
76	10577	1.0	85133915.0	85134185.0	0.944375839890108	0.325488457601992	0.618887382288116	"[' ""MIR4423""']"
77	10627	1.0	63919942.0	63920472.0	0.954103862993441	0.35275908136777	0.6013447816256711	[]
78	11096	1.0	151880868.0	151881189.0	0.8574664747635441	0.249787278549545	0.6076791962139991	[]
79	11179	1.0	203720394.0	203720664.0	0.9471014917074608	0.346344481670864	0.6007570100365969	"[' ""SNORA77""']"
80	11463	1.0	51070267.0	51070537.0	0.9374618101201221	0.32801061604516996	0.6094511940749521	[]
81	11755	1.0	215779865.0	215780382.0	0.895421798954532	0.28383146365456297	0.611590335299969	[]
82	11854	1.0	167378333.0	167378863.0	0.9479510579327359	0.28577926566769	0.6621717922650459	"[' ""AL136984.1""']"
83	11869	1.0	174852426.0	174852956.0	0.944713585032922	0.313480103597008	0.631233481435914	"[' ""NDUFAF4P4""']"
84	11878	1.0	174382854.0	174383124.0	0.93452640396675	0.238027679037727	0.696498724929023	[]
85	12805	1.0	6659451.0	6659721.0	0.970519583861451	0.353158995752505	0.617360588108946	[]
86	12967	1.0	53794405.0	53794675.0	0.939939733271733	0.294492047023486	0.6454476862482471	[]
87	13023	1.0	101704151.0	101704892.0	0.8683451339195841	0.25928115207672	0.6090639818428641	[]
88	13045	1.0	152023738.0	152024008.0	0.9279740394192192	0.29106907595069603	0.6369049634685231	"[' ""NBPF18P""']"
89	13079	1.0	48915999.0	48916529.0	0.954899529100536	0.28992039148006604	0.6649791376204699	[]
90	13328	1.0	68951186.0	68951716.0	0.9604689241264659	0.35800054104919604	0.6024683830772699	[]
91	13355	1.0	243876139.0	243876669.0	0.9438067914785478	0.296410667855314	0.6473961236232338	[]
92	13371	1.0	78045363.0	78045893.0	0.958176136007663	0.330420601701665	0.6277555343059981	"[' ""AC103591.2""']"
93	13607	1.0	26124398.0	26124928.0	0.884785234245239	0.273968300103911	0.6108169341413281	[]
94	13983	1.0	121142664.0	121143194.0	0.940558796990038	0.28221191601883194	0.6583468809712061	"[' ""RPL22P6""']"
95	14043	1.0	68951401.0	68951931.0	0.9604689241264659	0.35800054104919604	0.6024683830772699	[]
96	14378	2.0	30698498.0	30698738.0	0.957931120469416	0.254805883082112	0.703125237387304	[]
97	14391	2.0	27247858.0	27248098.0	0.9155070223640452	0.30006167355504104	0.6154453488090041	[]
98	14484	2.0	97011190.0	97011430.0	0.9598972708043952	0.353786130397159	0.6061111404072361	"[' ""AC079395.2""', ' ""AC079395.1""']"
99	14563	2.0	44125547.0	44125734.0	0.927484677131657	0.29903587766701195	0.628448799464645	[]
100	14706	2.0	114723335.0	114723513.0	0.93900468410613	0.32721883764950105	0.611785846456629	[]
101	14731	2.0	128458157.0	128458397.0	0.8339787992477671	0.233264888735215	0.6007139105125521	[]
102	14769	2.0	61021398.0	61021883.0	0.948489970764557	0.33745155717887	0.611038413585687	[]
103	14776	2.0	181923457.0	181923622.0	0.9427735256737692	0.329940854477138	0.6128326711966312	[]
104	14972	2.0	170789657.0	170790025.0	0.9275849258156568	0.313220000662576	0.6143649251530809	"[' ""Y_RNA""', ' ""ERICH2""']"
105	14998	2.0	40587849.0	40588089.0	0.92713075175578	0.297691134108672	0.6294396176471079	[]
106	15558	2.0	204318686.0	204318864.0	0.889654690538886	0.259354408112004	0.6303002824268821	[]
107	15704	2.0	8901701.0	8902078.0	0.929229688465405	0.31412759474856394	0.615102093716841	[]
108	15705	2.0	28200567.0	28200807.0	0.9025343121688659	0.291031947368713	0.611502364800153	[]
109	15729	2.0	30726207.0	30726447.0	0.9466771545233692	0.308819335404021	0.637857819119348	[]
110	15732	2.0	64227789.0	64228029.0	0.9494122900225641	0.344218007514491	0.6051942825080732	[]
111	15830	2.0	15571133.0	15571373.0	0.928492160320846	0.300718294614439	0.627773865706407	"[' ""AC008278.2""']"
112	15838	2.0	204240996.0	204241236.0	0.965043767964984	0.30889749605829	0.6561462719066941	[]
113	15855	2.0	128929854.0	128930094.0	0.928406876876034	0.289120546713536	0.6392863301624979	[]
114	15907	2.0	181923221.0	181923832.0	0.9427735256737692	0.329940854477138	0.6128326711966312	[]
115	15934	2.0	214018395.0	214018783.0	0.942652474416742	0.30386288837661896	0.6387895860401231	[]
116	15963	2.0	69603007.0	69603148.0	0.9537506367577879	0.321285558711508	0.6324650780462799	"[' ""AC092431.2""', ' ""B3GALNT1P1""']"
117	16002	2.0	118714056.0	118714296.0	0.944129448610861	0.339423361009224	0.6047060876016371	[]
118	16108	2.0	183627933.0	183628515.0	0.9338080057897772	0.289604690318348	0.6442033154714291	[]
119	16162	2.0	68412772.0	68412988.0	0.9155387947961341	0.3038923622857461	0.6116464325103881	[]
120	16197	2.0	36734433.0	36734903.0	0.913230915672379	0.2915626238018211	0.6216682918705579	[]
121	16384	2.0	63415960.0	63416523.0	0.936430443774361	0.27335175390502603	0.663078689869335	[]
122	16458	2.0	42555530.0	42556043.0	0.948090256852775	0.319217377073887	0.6288728797788881	[]
123	16599	2.0	63416136.0	63416407.0	0.936430443774361	0.27335175390502603	0.663078689869335	[]
124	16960	2.0	99217927.0	99218455.0	0.936831542508896	0.28963347063266304	0.6471980718762329	[]
125	17024	2.0	54730417.0	54730648.0	0.950339011118213	0.280154431742136	0.670184579376077	[]
126	17208	2.0	37491066.0	37491306.0	0.9487858978996079	0.305204428473099	0.6435814694265091	[]
127	17248	2.0	169471279.0	169471519.0	0.9449473080170848	0.33504572231350604	0.6099015857035789	[]
128	17443	2.0	201287332.0	201287572.0	0.9749296016618808	0.36713666257288896	0.607792939088992	[]
129	17524	2.0	160612346.0	160612539.0	0.965486681079347	0.34255217660508297	0.622934504474264	[]
130	17604	2.0	128181495.0	128181735.0	0.947330907004438	0.347133382232577	0.600197524771861	[]
131	17605	2.0	162079639.0	162080085.0	0.943089334033048	0.328825916574275	0.6142634174587729	"[' ""AC008063.1""', ' ""TIMM8AP1""', ' ""EIF3EP2""']"
132	17606	2.0	230665802.0	230666280.0	0.915472982022385	0.30172479602335306	0.6137481859990319	[]
133	17654	2.0	206860014.0	206860254.0	0.941385888826835	0.3406226404643889	0.6007632483624461	[]
134	17951	2.0	230665939.0	230666136.0	0.915472982022385	0.30172479602335306	0.6137481859990319	[]
135	18084	2.0	68412630.0	68413180.0	0.9155387947961341	0.3038923622857461	0.6116464325103881	[]
136	18118	2.0	36734562.0	36734784.0	0.913230915672379	0.2915626238018211	0.6216682918705579	[]
137	18129	2.0	30695363.0	30695603.0	0.9483640364907902	0.340581391624667	0.6077826448661232	[]
138	18161	2.0	170862321.0	170862561.0	0.9718127839013392	0.364434773602467	0.6073780102988722	[]
139	18208	2.0	40405411.0	40405651.0	0.918385328762182	0.299430683185487	0.618954645576695	[]
140	18235	2.0	44850851.0	44851091.0	0.931771989788682	0.326234336045029	0.6055376537436529	[]
141	18300	2.0	61451919.0	61452159.0	0.939410821839989	0.323769289947915	0.6156415318920739	[]
142	18325	2.0	99218115.0	99218309.0	0.936831542508896	0.28963347063266304	0.6471980718762329	[]
143	18327	2.0	159420893.0	159421133.0	0.9423349230181408	0.336787607316122	0.6055473157020189	[]
144	18343	2.0	27432573.0	27432813.0	0.951947675465687	0.275367319282966	0.676580356182721	"[' ""NRBP1""']"
145	18418	2.0	101766324.0	101766854.0	0.877580519344429	0.267935351868689	0.60964516747574	[]
146	18532	2.0	102489928.0	102490458.0	0.9573191953896841	0.31519592046402195	0.6421232749256622	[]
147	18583	2.0	97011246.0	97011776.0	0.960131688532187	0.355340264776147	0.60479142375604	"[' ""AC079395.2""', ' ""AC079395.1""']"
148	18876	2.0	74369669.0	74370199.0	0.9379274265307952	0.303875757640928	0.6340516688898671	[]
149	18900	2.0	45711288.0	45711818.0	0.944718310093693	0.338780980214346	0.605937329879347	[]
150	19032	2.0	37570549.0	37571079.0	0.9584229675549448	0.319816017928279	0.638606949626666	[]
151	19138	2.0	173307989.0	173308519.0	0.910589690304033	0.289795800441448	0.6207938898625851	[]
152	19260	2.0	197714625.0	197715155.0	0.950749386658968	0.33690170502937505	0.613847681629593	"[' ""MARS2""']"
153	19344	2.0	178208956.0	178209486.0	0.921775922937343	0.318424209507193	0.60335171343015	[]
154	19539	2.0	240952944.0	240953256.0	0.939738080916854	0.313037475130701	0.6267006057861529	[]
155	19715	2.0	180866368.0	180866898.0	0.9414393080708019	0.32049095131385696	0.6209483567569449	"[' ""FTH1P20""']"
156	19764	2.0	44850750.0	44851280.0	0.931771989788682	0.326234336045029	0.6055376537436529	[]
157	19899	2.0	239783919.0	239784082.0	0.9255305065099859	0.304848552989755	0.6206819535202309	[]
158	19990	2.0	128929911.0	128930441.0	0.925091123616606	0.293995684173882	0.631095439442724	[]
159	20089	2.0	97011035.0	97011565.0	0.9598972708043952	0.353786130397159	0.6061111404072361	"[' ""AC079395.2""', ' ""AC079395.1""']"
160	20126	2.0	118713902.0	118714432.0	0.944129448610861	0.339423361009224	0.6047060876016371	[]
161	20178	2.0	237976534.0	237977064.0	0.916117386965833	0.256439942107294	0.659677444858539	[]
162	20197	2.0	223733257.0	223733787.0	0.939247073436394	0.309226632805522	0.6300204406308721	[]
163	20315	2.0	181848658.0	181849188.0	0.9434331750101981	0.337501437877552	0.605931737132646	[]
164	20499	2.0	58358140.0	58358670.0	0.94529504938458	0.342165297363161	0.6031297520214189	[]
165	20510	2.0	30698324.0	30698854.0	0.957931120469416	0.254805883082112	0.703125237387304	[]
166	20694	2.0	109493845.0	109494375.0	0.9542939301862959	0.351635915560942	0.6026580146253541	[]
167	20716	2.0	170789772.0	170790302.0	0.926206067179377	0.29950979164762503	0.6266962755317521	"[' ""Y_RNA""', ' ""ERICH2""']"
168	20769	2.0	193062230.0	193062760.0	0.952834189542997	0.32327502516803003	0.6295591643749671	[]
169	20846	2.0	55538852.0	55539382.0	0.9508696390575292	0.29894804064339503	0.651921598414134	[]
170	20898	2.0	37145587.0	37146117.0	0.8960989714452109	0.294748069050351	0.6013509023948599	"[' ""AC007899.1""']"
171	20955	2.0	191179545.0	191180075.0	0.9561998837456508	0.325594584340618	0.6306052994050328	"[' ""HMGB1P27""']"
172	20967	2.0	63014639.0	63015169.0	0.955246547399054	0.313355870983412	0.641890676415642	[]
173	21026	2.0	173307762.0	173308292.0	0.874239274707139	0.255000724514158	0.619238550192981	[]
174	21150	2.0	8901854.0	8902384.0	0.929229688465405	0.31412759474856394	0.615102093716841	[]
175	21222	2.0	180126148.0	180126678.0	0.980460829893308	0.277760589543779	0.7027002403495289	[]
176	21293	2.0	180866569.0	180867099.0	0.9381595023999059	0.29619497472580203	0.6419645276741038	"[' ""FTH1P20""']"
177	21425	2.0	153505074.0	153505604.0	0.943040993713949	0.3418323522014849	0.601208641512464	[]
178	21544	2.0	45711113.0	45711488.0	0.944718310093693	0.338780980214346	0.605937329879347	[]
179	21613	2.0	102490105.0	102490345.0	0.9573191953896841	0.31519592046402195	0.6421232749256622	[]
180	21622	2.0	150430285.0	150430583.0	0.955511689197039	0.34223087853417405	0.6132808106628649	[]
181	21703	2.0	191179522.0	191179762.0	0.9477833686985959	0.32929875186549795	0.618484616833098	"[' ""HMGB1P27""']"
182	21725	2.0	25013994.0	25014234.0	0.973225806134444	0.35596193221403005	0.6172638739204139	"[' ""Y_RNA""']"
183	21788	2.0	183627933.0	183628561.0	0.933484983718106	0.291051392799112	0.642433590918994	[]
184	21868	2.0	58358321.0	58358561.0	0.94529504938458	0.342165297363161	0.6031297520214189	[]
185	22122	2.0	181923221.0	181923857.0	0.942272930896348	0.331444842846483	0.610828088049865	[]
186	22361	2.0	158638694.0	158638934.0	0.930891284635144	0.323541335091864	0.60734994954328	[]
187	22554	2.0	55538747.0	55538987.0	0.9508696390575292	0.29894804064339503	0.651921598414134	[]
188	22556	2.0	10938967.0	10939207.0	0.9457360173392828	0.324573058099636	0.6211629592396469	[]
189	22780	2.0	46843093.0	46843333.0	0.7952408400079259	0.194090172350911	0.6011506676570151	[]
190	22882	2.0	69602812.0	69603262.0	0.9537506367577879	0.321285558711508	0.6324650780462799	"[' ""AC092431.2""', ' ""B3GALNT1P1""']"
191	22898	2.0	58338018.0	58338258.0	0.965229730489918	0.349945611465487	0.6152841190244309	[]
192	23008	2.0	183628124.0	183628364.0	0.9338080057897772	0.289604690318348	0.6442033154714291	[]
193	23071	2.0	114477766.0	114478130.0	0.909266494105283	0.301555093549682	0.607711400555601	[]
194	23277	2.0	128181343.0	128181873.0	0.947330907004438	0.347133382232577	0.600197524771861	[]
195	23329	2.0	61021561.0	61021651.0	0.948489970764557	0.33745155717887	0.611038413585687	[]
196	24534	2.0	181848457.0	181848987.0	0.9434331750101981	0.337501437877552	0.605931737132646	[]
197	24790	2.0	169471261.0	169471531.0	0.9476919788088628	0.336238667896339	0.611453310912524	[]
198	25871	2.0	122140370.0	122140640.0	0.953563347824891	0.327606193339608	0.6259571544852831	[]
199	25965	2.0	235859366.0	235859636.0	0.954221595211582	0.35208020825888	0.602141386952702	[]
200	26363	2.0	133182053.0	133182323.0	0.95424083849718	0.32377509806110105	0.630465740436079	[]
201	26475	2.0	37509086.0	37509356.0	0.956434707956965	0.3394604737667	0.6169742341902649	[]
202	26724	3.0	4675153.0	4675377.0	0.7076927581417429	0.009679697062656959	0.6980130610790861	[]
203	26732	3.0	101214473.0	101214713.0	0.960263875581498	0.337903490091289	0.6223603854902089	[]
204	26787	3.0	158512804.0	158513044.0	0.889349778278092	0.283373108610383	0.6059766696677089	[]
205	26790	3.0	46736784.0	46737062.0	0.8421913595095419	0.23406558808575798	0.6081257714237839	[]
206	26831	3.0	17274964.0	17275085.0	0.897065103806097	0.270963110336053	0.6261019934700439	[]
207	26994	3.0	65411589.0	65411859.0	0.916084369320356	0.267107044042538	0.6489773252778179	[]
208	27124	3.0	5017891.0	5018113.0	0.9782382616587528	0.348493984108951	0.6297442775498019	[]
209	27134	3.0	28310547.0	28310787.0	0.947131439791732	0.335334633764783	0.611796806026949	[]
210	27167	3.0	28376087.0	28376327.0	0.9223539755153092	0.268326863368025	0.6540271121472842	[]
211	27239	3.0	23740292.0	23740822.0	0.898369379014498	0.2776870826337769	0.620682296380721	[]
212	27251	3.0	27984591.0	27985121.0	0.921284788187294	0.314198639110365	0.6070861490769289	[]
213	27288	3.0	28370007.0	28370475.0	0.9061157016622328	0.27373712994314203	0.6323785717190908	[]
214	27438	3.0	43741552.0	43742082.0	0.924384652409087	0.291303026791497	0.63308162561759	[]
215	27454	3.0	93820764.0	93821004.0	0.9459833487650452	0.326520402568581	0.619462946196464	[]
216	27502	3.0	11876575.0	11876815.0	0.932621573188067	0.24801037209345106	0.6846112010946159	"[' ""CYCSP12""']"
217	27574	3.0	88162693.0	88163180.0	0.89091109302949	0.278323638603737	0.6125874544257529	[]
218	27635	3.0	154031892.0	154032422.0	0.953112860952948	0.333115306159852	0.619997554793096	"[' ""RPL21P42""']"
219	27690	3.0	28309991.0	28310261.0	0.9472275609619741	0.335628763492902	0.6115987974690722	[]
220	27859	3.0	88162693.0	88163191.0	0.894228480990092	0.28003677259731896	0.6141917083927729	[]
221	28034	3.0	136668592.0	136668858.0	0.9416484475349159	0.313770975900864	0.6278774716340519	[]
222	28209	3.0	13388097.0	13388367.0	0.9545877222803272	0.317381798925596	0.6372059233547311	[]
223	28468	3.0	41244442.0	41244972.0	0.865393749729377	0.253511797282643	0.611881952446734	[]
224	28472	3.0	111697112.0	111697642.0	0.936237175792443	0.293026823493518	0.6432103522989251	[]
225	28483	3.0	152008134.0	152008374.0	0.941721233700322	0.309893646458639	0.631827587241683	[]
226	28507	3.0	113514403.0	113514933.0	0.949532213044475	0.32700781638881704	0.622524396655658	[]
227	28594	3.0	78790245.0	78790485.0	0.9414773473980841	0.32348360223086403	0.6179937451672199	[]
228	28672	3.0	81715780.0	81715931.0	0.919372956102377	0.21744882786796305	0.701924128234414	[]
229	28801	3.0	141899754.0	141899818.0	0.9534308652009599	0.303096099748569	0.6503347654523909	"[' ""RNU6-509P""']"
230	28815	3.0	159484441.0	159484681.0	0.8789696236109309	0.268246497587736	0.6107231260231949	[]
231	28877	3.0	9904363.0	9904492.0	0.9093833598160279	0.24066241274547506	0.6687209470705529	[]
232	28903	3.0	123660009.0	123660249.0	0.9478948727511508	0.311326727971623	0.636568144779528	[]
233	28952	3.0	142759307.0	142759837.0	0.9320073783986759	0.315498408914924	0.6165089694837519	[]
234	29137	3.0	15282886.0	15283156.0	0.9790462005642241	0.333948579513706	0.6450976210505182	[]
235	29206	3.0	81692971.0	81693196.0	0.926262701973774	0.273673064106761	0.6525896378670131	[]
236	29225	3.0	46736866.0	46736934.0	0.8593896299910692	0.222671761807563	0.6367178681835062	[]
237	29239	3.0	17728176.0	17728416.0	0.9366285907883828	0.271416114084162	0.6652124767042209	[]
238	29252	3.0	154032033.0	154032273.0	0.953112860952948	0.333115306159852	0.619997554793096	"[' ""RPL21P42""']"
239	29260	3.0	142756720.0	142757250.0	0.912757283918047	0.31155237508962796	0.6012049088284189	[]
240	29348	3.0	145881388.0	145881658.0	0.9560785114190732	0.34033177072544396	0.6157467406936291	[]
241	29466	3.0	100456312.0	100456552.0	0.9573152365634108	0.338373262270601	0.6189419742928101	[]
242	29650	3.0	57568574.0	57568882.0	0.960698568784012	0.337821984433674	0.6228765843503381	[]
243	29732	3.0	15853639.0	15854092.0	0.9266939754930601	0.313864117233493	0.612829858259567	[]
244	29779	3.0	122577254.0	122577524.0	0.9150318656279279	0.282103885093714	0.632927980534214	[]
245	29866	3.0	75772796.0	75773326.0	0.8622399849073741	0.23972003470459	0.6225199502027841	[]
246	29994	3.0	23740448.0	23740718.0	0.896935098353167	0.27039087459576	0.626544223757407	[]
247	30085	3.0	88162840.0	88162967.0	0.89091109302949	0.278323638603737	0.6125874544257529	[]
248	30190	3.0	23930280.0	23930350.0	0.840753447931262	0.203745942756849	0.6370075051744131	[]
249	30210	3.0	156479564.0	156479834.0	0.931266082392447	0.32443050827037	0.606835574122077	[]
250	30279	3.0	93820798.0	93821328.0	0.9458846804583461	0.328032923194701	0.617851757263645	[]
251	30706	3.0	32775192.0	32775432.0	0.942830000420244	0.282545064818314	0.66028493560193	[]
252	31007	3.0	121207504.0	121207774.0	0.9714622081189448	0.28907243957197604	0.6823897685469689	[]
253	31022	3.0	15853835.0	15853918.0	0.9266939754930601	0.313864117233493	0.612829858259567	[]
254	31107	3.0	142759179.0	142759419.0	0.9297865627420993	0.313336441904484	0.6164501208376152	[]
255	31468	3.0	81715663.0	81716049.0	0.919372956102377	0.21744882786796305	0.701924128234414	[]
256	31559	3.0	78790126.0	78790627.0	0.9414773473980841	0.32348360223086403	0.6179937451672199	[]
257	31660	3.0	123659863.0	123660393.0	0.9478948727511508	0.311326727971623	0.636568144779528	[]
258	31722	3.0	167806209.0	167806479.0	0.926778401181589	0.318252356350607	0.608526044830982	[]
259	31750	3.0	114315948.0	114316188.0	0.9406892623262758	0.322441847158315	0.6182474151679609	"[' ""MIR568""']"
260	31883	3.0	81764630.0	81764870.0	0.9587925907209008	0.35030640806953994	0.6084861826513609	"[' ""AC017015.2""']"
261	32035	3.0	42599400.0	42599670.0	0.9282724327906492	0.311257263590401	0.6170151692002481	[]
262	32089	3.0	17237337.0	17237607.0	0.8910492731574721	0.274575022514135	0.616474250643337	[]
263	32116	3.0	71259574.0	71259814.0	0.923695400315436	0.29781245981658	0.625882940498856	[]
264	32131	3.0	75772832.0	75772978.0	0.864872415495409	0.247443270578623	0.617429144916786	[]
265	32219	3.0	119139080.0	119139350.0	0.893272112867561	0.292229445634303	0.6010426672332579	[]
266	32221	3.0	100456231.0	100456673.0	0.956905211541187	0.338019022654984	0.6188861888862031	[]
267	32247	3.0	72867269.0	72867636.0	0.9545782386304359	0.33572373827381496	0.6188545003566209	[]
