chr,start,end,no drugs avg,with drugs avg
3,72924904,72925174,0.772156672637908,0.304022815452434
5,176816652,176816922,0.604170885391052,0.30778684960463504
11,65473581,65473851,0.359733690736496,0.30311578374896697
9,129327022,129327292,0.438085823693178,0.317286702290432
17,21187440,21187710,0.316565565970802,0.311433139695891
2,28731265,28731535,0.49351454614911794,0.306877787047973
17,25929580,25929850,0.434770767422193,0.314659045231727
17,26561167,26561437,0.544779591949824,0.4197191765061071
10,80534631,80534901,0.7620857029196819,0.302131600052808
21,35348001,35348271,0.6488872336202379,0.31769613822564696
9,137304034,137304304,0.889074369274287,0.39554596583084495
9,20553022,20553292,0.9219691909229549,0.31486946855422304
1,6548575,6548845,0.947550026625271,0.54638968875247
10,73128416,73128686,0.305085379205522,0.308072844949182
10,92478005,92478275,0.629226754292355,0.300566367471722
3,39953462,39953732,0.40633213160626597,0.306193905499785
5,169853464,169853734,0.304094102304672,0.30588404022268
2,108811274,108811544,0.43620796251951705,0.300214521348848
10,95574135,95574405,0.40385818067866297,0.301127925606285
1,234118590,234118860,0.7241130556555179,0.321864557453263
4,73904636,73904906,0.39595287454747297,0.300815959972546
12,57456635,57456905,0.8955201442729791,0.398757704907116
11,129595796,129596066,0.737113011847859,0.30373369446112103
5,80581968,80582238,0.937799636497116,0.40298292191426
3,103711490,103711760,0.41342337715035,0.304330121202817
4,36245654,36245924,0.429775484797132,0.300502499439093
1,53794405,53794675,0.9424048417508121,0.30147624379839694
6,7544297,7544567,0.6917179801809239,0.309063609096664
6,3434912,3435182,0.7615804263216149,0.390565384539329
3,42676685,42676955,0.9527314000512521,0.357823851515759
19,459636,459906,0.684706625444406,0.30054270091554103
4,109696022,109696292,0.672331497365205,0.421422611291511
14,58481535,58481805,0.451078605321253,0.305434296753175
1,145039385,145039655,0.313269008622998,0.307935954203706
23,56260359,56260629,0.48307550837527097,0.31514621319249897
10,73430505,73430775,0.536136769747484,0.331954148626834
4,110795328,110795598,0.597789275279077,0.300004099273211
23,153978782,153979052,0.413076198211305,0.318034379331272
1,19751164,19751434,0.934014790165217,0.41898478670779
4,123681171,123681441,0.852393924872586,0.326333079213201
11,18763308,18763578,0.498136600596442,0.302627246798664
19,4360553,4360823,0.888107591286913,0.564180871723024
7,22134233,22134503,0.538357414782249,0.301074974531126
14,90403081,90403351,0.88935454597723,0.392744935884135
1,203597574,203597844,0.322361930512216,0.32764465630878997
15,40631170,40631440,0.353992903642476,0.310519879086524
2,226979160,226979430,0.59657692096118,0.310665595666614
2,171011620,171011890,0.602874848642229,0.310602821107208
6,17584680,17584950,0.374865950979774,0.438877783513999
6,42143643,42143913,0.797207502211965,0.308216645952343
12,12234699,12234969,0.6187747821266939,0.31377059675658503
4,186652357,186652627,0.665151320079214,0.30182976310501797
14,48008431,48008701,0.303094113437365,0.310949924049498
3,8724760,8725030,0.787526372357034,0.300424133956656
19,15136074,15136344,0.330230936656062,0.308283056506998
19,13213442,13213712,0.60968980672016,0.32587194178914597
16,12010371,12010641,0.35748525098809203,0.331446971019206
12,38938508,38938778,0.535800094857671,0.309746674224202
2,242824603,242824873,0.8880344901908391,0.30517508599502097
5,71228609,71228879,0.446903760414354,0.30136821722799
10,21448700,21448970,0.444311746681081,0.30030104651261896
1,151861718,151861988,0.9239832994124321,0.386114383775668
9,91147376,91147646,0.640861149345589,0.302524933705844
8,121621611,121621881,0.44965788171012394,0.30944230194060696
6,142872455,142872725,0.753666230727838,0.31630255653979805
8,117939458,117939728,0.35751913207799896,0.315229533723666
6,169006734,169007004,0.439197145360322,0.30012543197047903
18,9804495,9804765,0.9245716851935161,0.416130167020747
17,71581786,71582056,0.459958399590661,0.30376429807286304
8,76098143,76098413,0.544310340009741,0.30269020634806604
16,2908032,2908302,0.7295379370329058,0.5345562660893379
3,41012720,41012990,0.49734600494317605,0.310820154922393
15,67143079,67143349,0.723597386450923,0.44999656619645795
12,116599374,116599644,0.914180521029861,0.35856123866862
19,13685864,13686134,0.442238856445956,0.31012441064244
10,3133134,3133404,0.712665793130986,0.31660545487666103
3,47050982,47051252,0.893303001242163,0.41555184006650797
21,24503477,24503747,0.5929410748437121,0.30904173610452
20,35134649,35134919,0.813692072482957,0.361027487947757
18,29841004,29841274,0.627985517133769,0.304734956310245
12,111299579,111299849,0.5727628693186351,0.311746282311588
8,82192581,82192851,0.40771380638382504,0.315476158718174
6,156911658,156911928,0.477819241185159,0.301366801256398
17,33446344,33446614,0.34504282074337,0.396233497344743
13,70509221,70509491,0.7569051130871309,0.302452409872647
16,27204724,27204994,0.361694658474028,0.30045017181466305
11,67465749,67466019,0.5602857349185419,0.312473221223015
3,194090396,194090666,0.325666504067969,0.31918558340833697
23,29062982,29063252,0.884610122321581,0.36286178431589095
1,15438869,15439139,0.596568028155845,0.302661866520663
16,30545630,30545900,0.300763737295711,0.321596542341484
4,174673789,174674059,0.6374424790745931,0.318025046569881
2,217559174,217559444,0.6037673118765029,0.320556689124147
11,65202954,65203224,0.8585025030440899,0.35408580211240703
17,68097228,68097498,0.894531702834165,0.34500881056009003
18,11570862,11571132,0.5350620300584029,0.30744128437056895
12,130499031,130499301,0.34889105295458006,0.31625369825547806
6,157227,157497,0.313997199163673,0.30133350698115696
6,138841660,138841930,0.9491974726818009,0.36170861821302397
8,21988000,21988270,0.48359983591659206,0.30425696426686605
14,94271089,94271359,0.5190318053202221,0.302761760537295
9,22009407,22009677,0.49982550078428706,0.309341737428089
5,2752921,2753191,0.53709018122062,0.30777637266254804
1,34090602,34090872,0.5536527749002299,0.302413885231224
1,22467608,22467878,0.8550458373058141,0.309945003064716
16,30787945,30788215,0.763540150868103,0.454384107846575
6,11413572,11413842,0.5110433324548089,0.304400987040977
4,3248305,3248575,0.8464559915082979,0.515739013313391
3,88690257,88690527,0.645578933411603,0.311519330479175
1,241694884,241695154,0.351803464841763,0.38592319675656295
10,73499801,73500071,0.63279931768143,0.308363678583479
1,17695959,17696229,0.403443347617127,0.302692929149688
24,19450925,19451195,0.6163359032837379,0.300153011944725
2,47304009,47304279,0.615517107998035,0.302703978407402
13,50570360,50570630,0.32332176250711303,0.300397671111831
1,102900101,102900371,0.348191034800388,0.31157502351706895
10,111965970,111966240,0.807008176722213,0.30109321581386
10,62422775,62423045,0.8057093834078329,0.303175301404283
19,42927015,42927285,0.396470747819861,0.366621849838047
4,2420966,2421236,0.314685633428877,0.32188646690085104
4,125502613,125502883,0.699921860433461,0.30844812873890004
11,46558750,46559020,0.782559725892069,0.330698165248862
9,24832382,24832652,0.332951988487221,0.30806791577882303
2,121105966,121106236,0.43464338563565097,0.304838794578201
19,58249574,58249844,0.8752002244464699,0.44961775039122404
3,124792550,124792820,0.606352231333983,0.30118251266409996
20,55130096,55130366,0.5992905631691421,0.30050592819926397
5,66917481,66917751,0.38701789243903295,0.30202650966256
1,117693017,117693287,0.36005671422063107,0.304411727735658
8,142246825,142247095,0.945872222786169,0.375366174649787
12,106695525,106695795,0.380710139409961,0.338912586176266
11,69991184,69991454,0.531597765533135,0.305224151751388
21,40423538,40423808,0.434248505473012,0.30171325208995897
7,2288773,2289043,0.797538035613179,0.300390662284135
13,67501223,67501493,0.815712382681371,0.30299674609995303
12,94539506,94539776,0.619808912304681,0.302756881261797
6,26550786,26551056,0.41502599662651596,0.358482593404281
4,142624750,142625020,0.8871240344350391,0.441077510023251
17,72256146,72256416,0.6871609000713311,0.300126928497609
13,39828834,39829104,0.49984329508873604,0.327601850032525
22,37300364,37300634,0.43115412429915,0.308168098574063
16,58469765,58470035,0.59310779031488,0.306305514252185
19,51635710,51635980,0.776176595287343,0.303384993437204
8,22745480,22745750,0.6704933896757421,0.321566173333471
9,106854052,106854322,0.972551903347726,0.40678443552180604
16,33618799,33619069,0.384257631406397,0.347452464662427
15,62110253,62110523,0.558419677946261,0.30573513081938897
8,82002949,82003219,0.657848724352235,0.322450495158874
22,19747274,19747544,0.931373142932062,0.300545354955275
1,119901353,119901623,0.32566622914524,0.307354018283082
14,77310669,77310939,0.44882778708957,0.314494358614513
7,38398927,38399197,0.612222184073156,0.302794202480115
1,60592439,60592709,0.31399193381612894,0.30137252977810497
12,8743718,8743988,0.434126628038351,0.306960737168818
10,98173297,98173567,0.5142615661882101,0.30215647875275997
4,176430506,176430776,0.7877378308401031,0.301347035694645
3,157473160,157473430,0.707382647352589,0.307636991990771
16,75519909,75520179,0.5318076639180821,0.313754740272636
4,119875472,119875742,0.627898420455533,0.312548048307536
16,10408717,10408987,0.5562107961841539,0.30758320870145095
19,51207459,51207729,0.467768463744829,0.335461162261721
3,13301861,13302131,0.5198479191346871,0.30018617447713597
7,42131039,42131309,0.5686299718868599,0.361239481070748
19,23623072,23623342,0.62789404592912,0.317758272577457
21,36042697,36042967,0.34099921513059006,0.300795224582792
24,2803449,2803719,0.53590173795281,0.318890339460745
2,228211868,228212138,0.9450541792876349,0.363599347236438
1,95007006,95007276,0.316850773149636,0.308978403331596
8,68371967,68372237,0.561050970459734,0.30561450096896103
9,33158272,33158542,0.777825216770123,0.306419324134697
15,60564899,60565169,0.520700628553768,0.32765276138339805
18,33864203,33864473,0.45683583279944,0.301383377893922
20,3690853,3691123,0.45832605252764,0.31163758586953605
1,9354626,9354896,0.650375793378425,0.305140191997086
3,182555685,182555955,0.9507601833244079,0.409572658807024
12,99232201,99232471,0.48043017734949395,0.300931774966042
3,4533958,4534228,0.913974943457697,0.30062703291432
12,25272031,25272301,0.80566085826962,0.331714870313912
6,162116095,162116365,0.424666065384505,0.30277965082362
19,6802555,6802825,0.5750362671999321,0.30448359493253396
12,68018198,68018468,0.38011336927375006,0.308399091581544
19,6340709,6340979,0.675560134266363,0.30594170658107106
4,27668634,27668904,0.38339861633854405,0.30302136715161
17,80666057,80666327,0.771510428855363,0.34478382519639394
5,37392202,37392472,0.9430277562738921,0.40027627346939504
1,22558507,22558777,0.478332699443549,0.310356207464782
17,68134072,68134342,0.6575847684182909,0.313360769000355
11,133446308,133446578,0.565566532309564,0.302131474104209
11,121741388,121741658,0.604167123791832,0.311302671799347
2,107179359,107179629,0.34185207590274697,0.308425754221674
9,104219368,104219638,0.37815906532421095,0.314921379002649
4,153858780,153859050,0.307212938160426,0.32143077827059197
23,70180652,70180922,0.303837843764566,0.305253529690612
13,104009626,104009896,0.57664707641687,0.300936075550524
14,33653859,33654129,0.5119185200727,0.300023003889636
8,68645985,68646255,0.513583217581409,0.30141776300451195
18,43973266,43973536,0.395256293718606,0.303532528879846
4,164277293,164277563,0.584407795789113,0.3009088692274
12,13068664,13068934,0.604568204394078,0.318143959824042
14,78119841,78120111,0.6921205391876311,0.31062644737420597
1,112427436,112427706,0.31925354591561894,0.30841789553045695
19,2425297,2425567,0.9361034235339929,0.326860281342013
14,93076802,93077072,0.536188426091747,0.30148380469913
8,26724753,26725023,0.33366662414355897,0.305530355756879
1,15495116,15495386,0.6049209509525261,0.304199240928665
19,51830980,51831250,0.315763358442802,0.31488048221648196
22,50541401,50541671,0.6482226197605601,0.318400936786998
9,15622668,15622938,0.9002417980059201,0.38346462181890295
6,14733663,14733933,0.375356551902555,0.300628804935391
2,98267054,98267324,0.946165814873308,0.413944901398574
16,27456886,27457156,0.48385141226341705,0.300783271011427
11,94609831,94610101,0.617668891918292,0.303376987901597
18,25369273,25369543,0.36151638872634595,0.32457768596474
17,80834073,80834343,0.909699769917884,0.303073216128028
11,692798,693068,0.9306055160242129,0.33779465397067704
1,194435934,194436204,0.707581994131428,0.303507593411397
23,130396844,130397114,0.6862015684471681,0.31903498364862504
5,9388032,9388302,0.320047021606917,0.302605211219122
14,76045131,76045401,0.7631914649256819,0.301831034506865
7,127858383,127858653,0.514670760212757,0.30014693763246597
2,149894933,149895203,0.304699742316013,0.350791725087568
18,34903114,34903384,0.35250961363526,0.35283748076692206
3,187704205,187704475,0.610883582236903,0.30034835244770003
23,47583145,47583415,0.6326136185223039,0.34482575402014004
24,21978853,21979123,0.5486908805026811,0.305177776931781
9,75058900,75059170,0.687702641746345,0.304379370738986
11,122164421,122164691,0.355084280578266,0.31845938273282204
20,56323810,56324080,0.6115188187505981,0.318277487972369
21,39705861,39706131,0.389158405741736,0.343581279056537
22,41076571,41076841,0.912650013169724,0.4470328178610971
2,8680214,8680484,0.54020256623498,0.31041203199712203
18,46194127,46194397,0.919915471934015,0.397897289319956
17,80255892,80256162,0.721454815661529,0.305869712298872
17,14715105,14715375,0.31451074576676197,0.300075803636716
7,135047650,135047920,0.9158778957697271,0.40747627421314797
12,55329178,55329448,0.42101023181292296,0.30609454364322497
9,134422094,134422364,0.592669720542652,0.301681818078541
11,129938758,129939028,0.5277837468107729,0.325382055871289
17,77179306,77179576,0.41534175530057604,0.306912993252408
21,16915887,16916157,0.327585863427258,0.34414480336915704
20,61180719,61180989,0.458889691234922,0.318714053507111
10,7163224,7163494,0.336062958503625,0.30173379505710995
3,11014966,11015236,0.53235787481107,0.302124827506347
3,143996959,143997229,0.884553491188347,0.343135247107258
9,140338926,140339196,0.742287610588731,0.31345154798498
17,48609948,48610218,0.488863779041339,0.308860334738156
16,84190224,84190494,0.8198781714694129,0.39243589813522706
5,172049387,172049657,0.642664180602234,0.30029197491167603
10,26916337,26916607,0.536282973130391,0.31289292883965397
17,10526224,10526494,0.35671204541045504,0.30900726854974797
5,145770127,145770397,0.39177344614192,0.301842344663025
15,33508180,33508450,0.568893109467119,0.30060108278992304
2,64857336,64857606,0.9449811154044008,0.397571660359335
7,13319520,13319790,0.716604644033913,0.316574789754951
5,54332903,54333173,0.46126062956960295,0.301578950588183
1,166102509,166102779,0.556470599271203,0.305769579273052
5,101919518,101919788,0.596049525573001,0.30089725057029104
6,78176373,78176643,0.7897123957154721,0.357764651484158
2,72372084,72372354,0.325037917304542,0.323272698893705
3,167555262,167555532,0.5911733394018149,0.322276988523461
13,23489864,23490134,0.332157929842011,0.33331962847344704
8,60214702,60214972,0.3605192541374221,0.306363159259604
8,95653106,95653376,0.662400242977446,0.310646423781372
3,61544794,61545064,0.30258112432198603,0.31930005642722
6,48416827,48417097,0.931238088444165,0.427287647607183
4,85080997,85081267,0.584521811825565,0.308552149634549
8,142264675,142264945,0.862076630495338,0.47349098398661604
6,156940161,156940431,0.55575487662462,0.300641582924503
6,19472636,19472906,0.640977523977802,0.30019748513255795
14,50155039,50155309,0.36609672383235103,0.39731673103471504
1,196712421,196712691,0.738640869585296,0.309329975208117
7,73254404,73254674,0.9432273196611071,0.494073632278464
22,31535036,31535306,0.428767215654753,0.31253392662558505
9,80263388,80263658,0.8230279614866128,0.3988096980733529
5,66092816,66093086,0.41134813283386296,0.30167147178795195
17,33498504,33498774,0.33137726355620695,0.338745227109307
7,4778508,4778778,0.45155886174939497,0.30653044217215997
8,38781944,38782214,0.9291556996546909,0.39521791574258497
2,95999426,95999696,0.532058595912461,0.30222694099148906
7,110969736,110970006,0.880847608103183,0.33367150800326195
1,93202055,93202325,0.95623109231096,0.475530614493431
4,57665902,57666172,0.448208001120992,0.303348771472817
4,121187758,121188028,0.762361273647785,0.307513353851334
11,123173501,123173771,0.646510060334132,0.33557135751325207
11,72963959,72964229,0.856288883016897,0.31828467526627197
9,6585159,6585429,0.6355643390228161,0.31877386324129
3,70114918,70115188,0.377653959462461,0.300541615827248
10,90453222,90453492,0.7810349494650308,0.30383461411902396
2,237477008,237477278,0.45035938478451093,0.30003932458598
10,69913630,69913900,0.47126802099849396,0.30150125588590904
9,91267250,91267520,0.386831670364701,0.30666915009433804
5,127417274,127417544,0.7848582200303241,0.311343496346046
2,46890130,46890400,0.569501079879999,0.307138562735522
11,17372798,17373068,0.6619128476930172,0.307867564909711
1,2345082,2345352,0.674949978583348,0.30265521411844
12,104852238,104852508,0.7826491417564571,0.48350582886857
12,42649064,42649334,0.8788514293060219,0.40287911365805107
1,167408786,167409056,0.31233805760536304,0.308475913574451
19,1354573,1354843,0.308015261131502,0.346173203957685
9,111032212,111032482,0.6431708364676451,0.300250962032175
5,140346531,140346801,0.8926022048843799,0.35785179209073104
3,107725006,107725276,0.48546753350387295,0.31020517930303004
14,22109411,22109681,0.45000963607446204,0.31360484448708603
22,33033025,33033295,0.416017193109022,0.308003038017692
1,209830438,209830708,0.61696192493161,0.318972478993659
1,202433371,202433641,0.7258301935018051,0.308735161691159
12,22344184,22344454,0.6209453329447929,0.31323146564535403
1,204175389,204175659,0.413743664515772,0.331182241253001
14,99504170,99504440,0.43691173377174,0.329951873102643
1,97338362,97338632,0.47767638865641104,0.37347582712354
20,39634140,39634410,0.5781292920227701,0.30163961366194303
1,26488381,26488651,0.329944667297518,0.31099400834712604
13,113841650,113841920,0.439634395522506,0.30228855958568396
12,217194,217464,0.58617469299509,0.30788065845972995
12,24748618,24748888,0.5723211086800639,0.304462354932671
15,38305155,38305425,0.40235947221167295,0.302991034670695
2,145538672,145538942,0.678483912122066,0.306011764935464
18,30764948,30765218,0.465647372324093,0.30945177369453103
12,133148957,133149227,0.892067914625042,0.46290528126904706
14,60794510,60794780,0.9226559718162242,0.30097613503481
2,173349179,173349449,0.9145447248728609,0.35053062701903803
22,45098805,45099075,0.321790134194634,0.30426551383107203
15,61411169,61411439,0.5601622802789828,0.30854420510204
2,31302602,31302872,0.847712290586925,0.32904726321307803
3,171678712,171678982,0.7370067991079392,0.41818787118089706
20,51085768,51086038,0.6569759889466811,0.307299141299327
17,37394843,37395113,0.485082697103632,0.36592940494187604
3,42548904,42549174,0.503560396425751,0.36280028319839597
1,77533773,77534043,0.570741948754157,0.305994610468808
8,145032683,145032953,0.9158576304779721,0.41684234187222396
3,40115180,40115450,0.527122632263421,0.306193905499785
8,49183571,49183841,0.342717001678337,0.35886455481209495
6,30411806,30412076,0.456880540377299,0.30068228499054805
20,48838018,48838288,0.819192048516651,0.43240847460208603
13,40174947,40175217,0.980871822479925,0.408253315206697
19,53497236,53497506,0.665226267752178,0.325451213827014
1,101301539,101301809,0.936582056216586,0.44229068520617604
1,201022408,201022678,0.445645269474366,0.32196967041310304
3,148177787,148178057,0.511600870436062,0.30185003361267404
2,43823955,43824225,0.7118156290510971,0.320989508442486
6,91569378,91569648,0.433360506664798,0.301662690521962
5,175980558,175980828,0.6856138943125589,0.311734485683438
19,58095189,58095459,0.302767578147408,0.332622211720076
14,68718203,68718473,0.8959650788253639,0.330260719427901
11,64108434,64108704,0.802551207205622,0.47913195410644105
17,63414809,63415079,0.40985686590503106,0.30189742175955997
6,78296646,78296916,0.516657036825312,0.305298737657443
21,44867477,44867747,0.741685649302707,0.300203871118502
22,44707493,44707763,0.5852237551413,0.31836724700477503
9,140138892,140139162,0.7467083179426309,0.309620935871206
5,112027430,112027700,0.4340633865132079,0.300387665235187
5,13660266,13660536,0.740374598906506,0.30203580912183503
6,150589340,150589610,0.39065010117712495,0.313498344153538
20,45529655,45529925,0.540956413030838,0.311933721985233
5,106859081,106859351,0.945258634978092,0.383671055979658
1,206934843,206935113,0.317009685141631,0.311862152097745
14,102562493,102562763,0.619617719866545,0.30692170852298306
6,157756030,157756300,0.733361363950701,0.304798708251356
6,108496714,108496984,0.8401333056899799,0.516298529759817
3,125931490,125931760,0.6947426084394429,0.302101325505083
10,88109309,88109579,0.34438003183417104,0.333566948311545
3,153644990,153645260,0.704932452527689,0.30338211398251097
10,94448572,94448842,0.44569512679742607,0.303101604742704
5,957391,957661,0.5081057761959861,0.30654126850951696
9,129361387,129361657,0.660392880779014,0.317209160185113
14,106915955,106916225,0.49682924213234403,0.30274831359462606
18,20960212,20960482,0.6621713034540501,0.30145333119360196
2,165865315,165865585,0.5917138308403039,0.311983762514647
2,169562140,169562410,0.911266168696405,0.369168821262118
6,14265313,14265583,0.43594314288663,0.30378180234107105
11,34920624,34920894,0.927967655623608,0.5554675190392261
8,117727929,117728199,0.8776888345940079,0.305064276654147
7,33004506,33004776,0.706994333252646,0.356240091482985
20,58567638,58567908,0.48806438486438697,0.334184625902008
20,2067293,2067563,0.37917460382655704,0.325788055707105
6,138261103,138261373,0.531260372601395,0.307600883875004
19,45655654,45655924,0.9501591846048599,0.301290684639498
1,111747039,111747309,0.455660610429184,0.306477612897289
5,60600208,60600478,0.451977332928628,0.302152288875919
17,56082719,56082989,0.32747947844639397,0.301054292469918
6,37751496,37751766,0.903611777034788,0.314761906747442
19,8399323,8399593,0.9030110567685509,0.41792704490878296
13,40384658,40384928,0.387769740156831,0.300907761125757
1,216735777,216736047,0.691460840243769,0.322074015427873
23,30522485,30522755,0.696617625249045,0.305868119747551
6,4620033,4620303,0.36626793077508,0.308748663982442
10,25971147,25971417,0.48476202102606497,0.303552459277329
21,43696954,43697224,0.553916423183913,0.305266322857488
11,124147783,124148053,0.9044320242153259,0.39164061621468105
11,12599863,12600133,0.8681310196729781,0.35284247905240795
20,18013570,18013840,0.73746602763288,0.306791612834914
21,41047554,41047824,0.44160953768266603,0.30013125679431396
10,22533030,22533300,0.8684403931973779,0.37681993740031505
14,92792232,92792502,0.34164177663828,0.31250618867321
11,61254239,61254509,0.634337430642894,0.301215825519573
16,55328023,55328293,0.396326268359222,0.302069868927134
23,130937061,130937331,0.6059316166333979,0.303943719571877
18,45946060,45946330,0.414946569804412,0.303639545753429
3,10433997,10434267,0.41795978848769894,0.305031501600699
6,40989682,40989952,0.39661522550861894,0.303050196638807
11,120990177,120990447,0.394617852279683,0.3027691068214651
8,12610926,12611196,0.812264006479138,0.31647582573633
6,8905044,8905314,0.622924770799661,0.30246911090559697
18,45753528,45753798,0.439669745999555,0.31494192539181204
11,299981,300251,0.658208548834775,0.333165869528425
2,147070452,147070722,0.7765647736172521,0.301994162100151
14,23523655,23523925,0.9011100939345179,0.467239273594795
7,1232053,1232323,0.591599570581109,0.303648134880717
8,22560562,22560832,0.5185915231855239,0.4053300770403939
3,113058529,113058799,0.86615928038599,0.37475969857093
3,125655105,125655375,0.727472329252385,0.30739118124730297
22,33196997,33197267,0.398351403380862,0.307164281258609
11,43955730,43956000,0.489546496102081,0.308544198245462
3,12989042,12989312,0.895977417169994,0.444796721634873
9,115707931,115708201,0.447267152051053,0.346424258228583
10,116247039,116247309,0.604067054485291,0.300320320806382
2,163435726,163435996,0.749027571101358,0.30384658969304307
16,54880789,54881059,0.530801353965881,0.303955900940669
10,59777594,59777864,0.5034930341643471,0.30422797890181896
20,21748319,21748589,0.340104942589878,0.317894583998312
14,40887058,40887328,0.40689948416981303,0.32137143264052304
13,100263238,100263508,0.8432170648359009,0.436646402705724
6,26020898,26021168,0.9596275880434391,0.447815749961727
20,57525711,57525981,0.624282241599027,0.302594514757079
12,6485238,6485508,0.6476110349488751,0.339821998116891
6,31012163,31012433,0.43870966968262703,0.321192987962284
10,21463314,21463584,0.6996551154705749,0.35437836739830797
16,81972932,81973202,0.37545083476948,0.301766325397051
7,129419083,129419353,0.35318037655953793,0.33405759585352696
5,73838373,73838643,0.34386582292971807,0.313680243243759
16,71599379,71599649,0.45874458926676104,0.30999232313256203
21,38991949,38992219,0.6947782521998829,0.30546867542988104
23,54852503,54852773,0.351278346863262,0.30285793985209003
1,29741979,29742249,0.301651182775783,0.301942782417865
4,12846719,12846989,0.38273815519078397,0.30239327176817404
14,29987571,29987841,0.793854154009297,0.31516384540711895
18,46482406,46482676,0.50108303157327,0.30343951408146
18,3238785,3239055,0.8692289270425458,0.37148428871183
13,36662271,36662541,0.613954052647813,0.30312966160906396
2,28563505,28563775,0.891984023148534,0.387661417471145
1,65507196,65507466,0.926527076165454,0.38845545245379604
3,102460043,102460313,0.311422561192906,0.331117141867578
6,46823720,46823990,0.341097019478664,0.31561046343941995
14,64266369,64266639,0.5994758659588979,0.317919221886035
12,123610893,123611163,0.649251490183985,0.434928357737336
6,119289643,119289913,0.9586537990711999,0.360884256878231
9,131176780,131177050,0.6548485751736071,0.317688922943334
5,140262197,140262467,0.910314572385211,0.41743555395011894
2,41627254,41627524,0.42227501871166295,0.30497113382621804
6,15148998,15149268,0.556074631674115,0.30909960627742
8,13424155,13424425,0.8944791982013771,0.32581159385323805
4,75973486,75973756,0.46317273221561,0.30115702559475205
3,155853776,155854046,0.39569374459559703,0.327366920204175
10,90145416,90145686,0.42342477982920296,0.318515726883328
6,41869945,41870215,0.920802063520116,0.49268721720923403
17,61777842,61778112,0.300839118020471,0.301462995241364
7,92874894,92875164,0.7883916778288671,0.30858173731928995
4,110852591,110852861,0.793809921404058,0.34471470099673907
6,43996674,43996944,0.668738543931073,0.301113938794961
7,3341985,3342255,0.48416994380486694,0.31308646565937204
13,31679575,31679845,0.43629222410401597,0.301267502916443
10,27645173,27645443,0.741651012411542,0.301842308852249
7,83278273,83278543,0.368657187252514,0.300787827505609
7,112023695,112023965,0.5988264577285121,0.311623099369526
8,121450168,121450438,0.9611510144824399,0.312369783629774
12,90343736,90344006,0.717718053982078,0.308204439332889
7,1262829,1263099,0.7531672700523009,0.301470841300389
7,101201958,101202228,0.436774685175135,0.300729782096901
9,79371240,79371510,0.556317284339093,0.308995874721866
16,47008342,47008612,0.469190358240145,0.360593943942671
10,26936597,26936867,0.46967337390102504,0.31289292883965397
21,36814263,36814533,0.413334928246517,0.341289486947655
5,107614615,107614885,0.8449243215706509,0.303083999371464
10,131297010,131297280,0.8683250623410341,0.30814024861709804
23,25460677,25460947,0.3957351294649679,0.300921134230687
8,17827893,17828163,0.929194068806259,0.30418847847866
8,144301535,144301805,0.7725326126079071,0.324902838170683
7,105670493,105670763,0.6734485951304721,0.303077966847136
12,56627358,56627628,0.8362476066767099,0.35358395107133
17,70585352,70585622,0.76932040785339,0.301960976012822
