chr,start,end,no drugs avg,with drugs avg
11,45919115,45919385,0.8556650142240692,0.504920075428734
21,35348001,35348271,0.6488872336202379,0.502039578160276
17,79494699,79494969,0.6727740657255861,0.514638372930571
9,137304034,137304304,0.892122124449292,0.502572060043601
1,6548575,6548845,0.947550026625271,0.54638968875247
8,145009807,145010077,0.9264542878179691,0.503477966535401
8,144821594,144821864,0.6805391256272679,0.5011724044470189
4,151897994,151898264,0.915921098027762,0.504841857033833
1,234118590,234118860,0.7241130556555179,0.506294141057544
20,30156390,30156660,0.7547292466504059,0.503725300601817
11,129595796,129596066,0.737113011847859,0.517126039796764
1,53794405,53794675,0.9424048417508121,0.503159759342261
6,7544297,7544567,0.695657589187444,0.583036234301192
2,220402427,220402697,0.6196737153725961,0.502375919889205
6,3434912,3435182,0.762518819203659,0.5154869261812101
3,42676685,42676955,0.9527314000512521,0.5295499860771661
19,459636,459906,0.684706625444406,0.506487541816531
20,32613785,32614055,0.9515144580448059,0.501029753666045
4,109696022,109696292,0.672331497365205,0.519653497701009
7,81585896,81586166,0.9578486914415408,0.5107610535414461
19,14584204,14584474,0.978807714129621,0.501755565718294
6,617538,617808,0.9397240080509871,0.501762597975345
23,56260359,56260629,0.504040430154712,0.535172271276991
1,42641979,42642249,0.9225809278671729,0.50330572054499
17,73642177,73642447,0.9486760186496329,0.5033042218021649
6,1313389,1313659,0.6376049370664051,0.517621141774419
10,73430505,73430775,0.536136769747484,0.501442950666515
4,110795328,110795598,0.597789275279077,0.527690033809051
1,72053705,72053975,0.800373793043374,0.516567924980449
9,22228828,22229098,0.8617177789610679,0.507448774264972
23,153978782,153979052,0.516982127478212,0.5014120339091861
6,155638404,155638674,0.964049524396943,0.501706442082413
16,4744701,4744971,0.9086288865064621,0.5257625818303421
15,66752100,66752370,0.953827033783641,0.506502736112014
20,4877614,4877884,0.941731340580827,0.50382945950153
1,223100019,223100289,0.8953711165872769,0.507126418977421
10,5985573,5985843,0.768668045765593,0.5027137645185901
17,6458300,6458570,0.874987450184753,0.5126491592992121
5,77277691,77277961,0.907302958586828,0.501750435118424
20,45338273,45338543,0.805904325257383,0.504880334304239
1,19751164,19751434,0.934014790165217,0.503622897491571
7,22134233,22134503,0.538357414782249,0.50258508906517
14,90403081,90403351,0.88935454597723,0.514480388046492
1,203597574,203597844,0.5277009004649671,0.507109202664247
2,226979160,226979430,0.59657692096118,0.509200590880111
8,6321234,6321504,0.9109369416002471,0.50763551445017
2,171011620,171011890,0.602874848642229,0.51407997552454
6,42143643,42143913,0.797207502211965,0.513150906034206
12,12234699,12234969,0.6187747821266939,0.505835624475501
10,112617467,112617737,0.736731216788744,0.5008342108552549
9,97945517,97945787,0.947710773322969,0.50258818233424
18,29077520,29077790,0.8788989065550591,0.500671039622204
9,15824359,15824629,0.86947650038111,0.504209137256572
9,117026467,117026737,0.8444759293825992,0.503124921893185
1,224340571,224340841,0.954395227893807,0.500734388309914
10,105006138,105006408,0.8936366654841299,0.510475070963053
17,77925415,77925685,0.9103641481269759,0.5070061230123379
2,232354771,232355041,0.8810084607806851,0.651815850875015
17,74500307,74500577,0.8496669698594279,0.521489239799384
2,220113826,220114096,0.729914218762183,0.511115985999809
12,48424882,48425152,0.619947562693322,0.500975672576391
6,10355406,10355676,0.7520183153851899,0.512563335999748
2,38302210,38302480,0.9846876713774321,0.50607430850347
3,8724760,8725030,0.785293416790732,0.502455123603149
13,30164148,30164418,0.902887585233902,0.501089940741152
12,49374730,49375000,0.577196617662723,0.533882437215701
9,135935786,135936056,0.9158982902704559,0.513937401517637
19,13213442,13213712,0.60968980672016,0.519048911423296
15,89454244,89454514,0.92212106987826,0.500159668659938
7,36291111,36291381,0.8687828673899309,0.507971809584422
12,38938508,38938778,0.535800094857671,0.5047942062336911
18,20563183,20563453,0.89530604210357,0.502842726869278
2,242824603,242824873,0.8880344901908391,0.504513032305021
7,861454,861724,0.952997194565504,0.500321166204926
3,123469669,123469939,0.7534269191519859,0.500362033703601
17,37829156,37829426,0.7617132642971541,0.5089973957052071
16,58052811,58053081,0.8822317209920371,0.501734533613146
11,113561548,113561818,0.738718446788995,0.525470897099778
15,79724989,79725259,0.9534812234010319,0.5062987674302291
20,35513869,35514139,0.779571198098896,0.503210302192751
9,91147376,91147646,0.640861149345589,0.5270957061567211
7,128531153,128531423,0.795669554783967,0.506754298902776
1,214892609,214892879,0.807214290661918,0.54661891115633
2,154333700,154333970,0.7614852613296801,0.5348733623596
18,59906803,59907073,0.940116694754511,0.500571545802478
6,35940260,35940530,0.838997047083584,0.5096343730496551
6,142872455,142872725,0.753666230727838,0.502711565846558
23,132092280,132092550,0.77379876744847,0.526173608992012
5,43470134,43470404,0.965759306382312,0.5047329933802001
15,29743453,29743723,0.7300280800710541,0.5001889787960611
8,22089468,22089738,0.8813596037756329,0.533648461382198
18,9804495,9804765,0.9245716851935161,0.502495066434258
8,76098143,76098413,0.544310340009741,0.536380172335594
2,26223493,26223763,0.894748676462522,0.521628862486456
12,96464371,96464641,0.8898696133332421,0.532231336423779
11,7272997,7273267,0.78764942951316,0.651108724577353
2,25391642,25391912,0.752459079986489,0.502431875404637
4,87955149,87955419,0.9054890070501559,0.5048779597569361
12,125573758,125574028,0.9207864826709921,0.5027443927220729
15,67143079,67143349,0.723597386450923,0.532637620448672
12,116599374,116599644,0.914180521029861,0.503948450645511
23,13916266,13916536,0.645814678438684,0.500022900999498
10,3133134,3133404,0.712665793130986,0.504785930230671
3,47050982,47051252,0.8917912334819399,0.511396858768525
14,104447190,104447460,0.851526760305388,0.5096884222370011
22,36727693,36727963,0.749833861958614,0.5038167040166289
7,207832,208102,0.8608924978312971,0.511993777160934
20,10646424,10646694,0.919650533925695,0.500721212313726
21,24503477,24503747,0.5935704620717079,0.508444684083236
9,130248366,130248636,0.9316439071098149,0.503382716105516
9,139346094,139346364,0.9533221525573181,0.508386970252693
17,6374858,6375128,0.7367913302015648,0.5126491592992121
7,155302494,155302764,0.620491842760676,0.510729035340641
10,105587665,105587935,0.8562203646139559,0.502216265588058
18,29841004,29841274,0.6287094676392211,0.506728696202889
22,35822269,35822539,0.9113185496474621,0.512271718123599
12,111299579,111299849,0.5704645569982622,0.502289645050368
17,46077084,46077354,0.7533846881552391,0.502898747305201
2,102437062,102437332,0.8519154599914258,0.5020134209624479
11,82798139,82798409,0.910297806236279,0.5215876433296529
3,57850658,57850928,0.957062660664535,0.522846886902092
6,7246607,7246877,0.9587135031713628,0.50440610658302
13,70509221,70509491,0.7595172005607259,0.5080308435781961
10,33625215,33625485,0.918849695631999,0.515428493618846
11,67465749,67466019,0.5590157958390789,0.544711108920276
6,3032155,3032425,0.8468841946136471,0.517921159412054
23,29062982,29063252,0.884610122321581,0.509631294569401
1,15438869,15439139,0.596568028155845,0.5020034116966721
5,37758355,37758625,0.9274874737765999,0.506814229160534
4,174673789,174674059,0.6374424790745931,0.502209319440408
1,110583162,110583432,0.938011672187173,0.504023678632079
18,77113298,77113568,0.883925771886379,0.503171108767062
2,217559174,217559444,0.6037673118765029,0.500442552384101
3,138407933,138408203,0.9299696252952309,0.504732377840661
12,96456901,96457171,0.8679484363967759,0.532231336423779
11,65202954,65203224,0.856367576263737,0.50168408475056
18,11570862,11571132,0.5350620300584029,0.5027103242622121
3,9998967,9999237,0.8244548246826581,0.500762002293021
1,155621316,155621586,0.7453428394252322,0.500167097048023
3,170136597,170136867,0.8900228731035159,0.513481139254363
13,52392442,52392712,0.620748185650876,0.5019483154963139
23,149009998,149010268,0.635190037840099,0.546105812369213
7,2768611,2768881,0.940898497263058,0.500544520782612
6,138841660,138841930,0.948956850312963,0.5016649289975801
14,65425873,65426143,0.9212051295562579,0.504411930707864
8,21988000,21988270,0.514192026454616,0.503185377729443
1,63314785,63315055,0.9215345736602969,0.500981508252474
14,94271089,94271359,0.5193609894436539,0.503034777736552
2,183731791,183732061,0.845570204541284,0.50229605369357
5,2752921,2753191,0.540610872015478,0.502279967004471
1,34090602,34090872,0.5536527749002299,0.50310055251926
1,22467608,22467878,0.8550458373058141,0.5124379951346121
16,30787945,30788215,0.763540150868103,0.515451978377934
6,11413572,11413842,0.506327323691664,0.515535945686233
21,46829625,46829895,0.9621543787993969,0.502542305391259
9,117145363,117145633,0.8520411481000391,0.502575676041589
3,88690257,88690527,0.645578933411603,0.506873430591807
16,24547274,24547544,0.8903564386325798,0.501922508212526
10,73499801,73500071,0.63279931768143,0.501442950666515
9,140129827,140130097,0.8180361540375529,0.501154748538415
17,15136400,15136670,0.810189242608565,0.501388695377577
17,35207365,35207635,0.559423857825077,0.518691281968317
15,30040097,30040367,0.922846624410481,0.501512089589396
24,19450925,19451195,0.6163359032837379,0.555778215991536
12,111862716,111862986,0.986238895826615,0.500382280083881
2,47304009,47304279,0.615517107998035,0.5130675173878211
13,31382665,31382935,0.729684864676435,0.502299665397087
12,133386010,133386280,0.878963440843074,0.5178801253059311
7,143085600,143085870,0.9306178881092242,0.500986728492897
13,50570360,50570630,0.540115836041731,0.50252015032605
1,18648998,18649268,0.636555596250652,0.5018621359167841
5,148391967,148392237,0.7710591230619329,0.512909392471226
3,53263991,53264261,0.957206945227707,0.538950654921341
10,111965970,111966240,0.807008176722213,0.500487820439006
10,62422775,62423045,0.794107268978082,0.500217528548767
4,2420966,2421236,0.638922665324952,0.515985862260264
12,19555225,19555495,0.667876806518159,0.5092894194804439
4,125502613,125502883,0.699921860433461,0.5004584899799871
1,61519537,61519807,0.944307831566088,0.5410996987834
11,46558750,46559020,0.7694589988506071,0.541986263860301
23,18944639,18944909,0.9722606099968519,0.5041039569183571
19,58249574,58249844,0.8752002244464699,0.5010605049338379
3,124792550,124792820,0.606352231333983,0.50145854453218
5,115299319,115299589,0.865979499597318,0.505337119956356
20,55130096,55130366,0.5992905631691421,0.515348554727685
8,142246825,142247095,0.945872222786169,0.509568236513544
10,104536848,104537118,0.9242206687025178,0.5020782340344749
12,106695525,106695795,0.511286706699449,0.504086390072704
11,69991184,69991454,0.5198319272149571,0.518165057033375
16,47728563,47728833,0.9545112538841508,0.5149847211514821
7,2288773,2289043,0.798898096246992,0.5018571998608089
10,111984042,111984312,0.892621350417881,0.500487820439006
8,59801912,59802182,0.5823476666138101,0.501298398833697
16,70771232,70771502,0.94662384516252,0.5029937882690789
13,67501223,67501493,0.8186815323390941,0.516533809450511
15,91208175,91208445,0.9290072353031701,0.500523980235869
12,94539506,94539776,0.619808912304681,0.507022275848119
8,23196274,23196544,0.8651161762208149,0.56406647800925
4,176031201,176031471,0.8253702913277671,0.5036279678040471
6,34240425,34240695,0.9175496010717329,0.503445661791459
17,72256146,72256416,0.685485304031468,0.503244573737721
7,139254820,139255090,0.922045526449497,0.5005033699078559
3,93820716,93820986,0.945986624504195,0.515705084382038
8,143632539,143632809,0.5804524180129821,0.502044744624255
19,51635710,51635980,0.776176595287343,0.547846049462026
5,168431145,168431415,0.8940690491115479,0.502699558913325
9,106854052,106854322,0.971284371710713,0.516208442902117
1,8262335,8262605,0.7089502451244759,0.516949364092617
10,124742071,124742341,0.971152082104519,0.5139462077255971
15,62110253,62110523,0.558419677946261,0.50238271678547
8,82002949,82003219,0.657848724352235,0.501506106564992
22,36500587,36500857,0.776986051854659,0.5052299221663371
14,55022417,55022687,0.8346663741574749,0.5110323133436661
2,73496395,73496665,0.93348409935251,0.5005715443673829
22,19747274,19747544,0.931373142932062,0.508072000589147
10,94399942,94400212,0.9564306812851079,0.539656654972938
4,84133517,84133787,0.857455125866817,0.526803051872558
4,159114017,159114287,0.749961551889719,0.502510132749286
15,59590496,59590766,0.936187138478256,0.507764065009175
11,68109852,68110122,0.754679832991178,0.501173547704337
1,3450092,3450362,0.648177754146206,0.502351388349162
16,75121675,75121945,0.9359709894187459,0.500953017086739
5,143978397,143978667,0.7401217191683341,0.502351725043068
7,38398927,38399197,0.6117878842210961,0.5098616141223821
16,2294418,2294688,0.9330422314950079,0.51266294085408
1,26336668,26336938,0.8866332723106259,0.503546286294531
12,90456737,90457007,0.885668671172356,0.5011111704504779
17,79377050,79377320,0.8712242662836529,0.500474689381688
22,35847958,35848228,0.6264553068878039,0.5027308817396121
21,44310561,44310831,0.9477846170940191,0.5641658180241012
20,50232680,50232950,0.8845267800873171,0.502938165424101
10,98173297,98173567,0.514363699716754,0.529458399297794
23,134654440,134654710,0.9347972450239821,0.505575783792329
3,157473160,157473430,0.7168816072606758,0.532765467875246
16,75519909,75520179,0.5318076639180821,0.506167081315921
16,71586667,71586937,0.6822695814762071,0.503718319269751
4,111542080,111542350,0.936669495402948,0.517525323033198
14,105632301,105632571,0.8546762235788059,0.500968050971262
1,86289860,86290130,0.8780044235798159,0.503647221945792
22,38413380,38413650,0.7810507689282561,0.5012400937306
15,85360762,85361032,0.9086608555998901,0.5202442518440701
21,37915187,37915457,0.732577771969436,0.503711225999612
3,13301861,13302131,0.5198740223682929,0.5310653582913749
7,42131039,42131309,0.5686299718868599,0.50137041440016
19,23623072,23623342,0.626959379902455,0.529686569667401
3,45588972,45589242,0.9292611231038391,0.503256163993165
24,2803449,2803719,0.53590173795281,0.5011575714424821
2,228211868,228212138,0.9450541792876349,0.5005867916021
1,95007006,95007276,0.506968569492506,0.501210456394226
15,60564899,60565169,0.522927984299346,0.507476666171772
3,11608461,11608731,0.958374728384254,0.512475124495499
13,107855535,107855805,0.745562124700849,0.502300754435021
16,85021992,85022262,0.947538648875811,0.5010964208668139
19,14661276,14661546,0.938718129487823,0.500829903551486
1,9354626,9354896,0.650375793378425,0.515839300224497
7,131225584,131225854,0.805832358228732,0.500535601832442
3,182555685,182555955,0.9489513747512841,0.501803548331736
1,91492481,91492751,0.8042610703535951,0.500573989162765
17,55994526,55994796,0.826648633854478,0.504021856520922
19,2661695,2661965,0.692476303383736,0.502480787513061
3,4533958,4534228,0.9141296517881371,0.5046636881250711
8,190385,190655,0.8352391967058029,0.5109055945210039
12,25272031,25272301,0.80566085826962,0.509393839745772
15,63879086,63879356,0.9683531007289641,0.510144876088196
19,6802555,6802825,0.5750362671999321,0.502389153958113
2,219232463,219232733,0.6222988349300911,0.5228294961529439
3,185445882,185446152,0.8839956053370329,0.501527778587784
19,6340709,6340979,0.667977813755681,0.506025169071317
12,109210531,109210801,0.909319554707145,0.505181337227792
3,190595825,190596095,0.844440694101803,0.5038022762832299
7,100815470,100815740,0.826083306864254,0.516671080739812
5,149953905,149954175,0.7377192933535358,0.502391258964454
17,860191,860461,0.908456666893646,0.5004079544940461
17,80666057,80666327,0.771510428855363,0.5202220746902539
2,169101638,169101908,0.9192091641121221,0.519431448685889
5,37392202,37392472,0.94224101167998,0.503897251478955
11,36300081,36300351,0.901700009286,0.502614399561958
21,37860236,37860506,0.8984401873005501,0.500455209805754
1,25338718,25338988,0.81641731897991,0.500397896129152
18,3279876,3280146,0.8372079725865279,0.537344942643185
12,1175502,1175772,0.940708521935072,0.5067827024513479
4,81381304,81381574,0.8374386156877579,0.503505049665881
11,66648959,66649229,0.8907435715878391,0.501946616681002
5,119783571,119783841,0.766058323185299,0.501011045776539
11,119026878,119027148,0.5899338278849511,0.519439957567683
15,31685240,31685510,0.7597262198593271,0.501525384347962
17,68134072,68134342,0.6559858270466721,0.511355362189755
2,63894288,63894558,0.8555981675482459,0.506701338139503
19,35630509,35630779,0.723863123023912,0.502200076903195
11,133446308,133446578,0.565566532309564,0.500028041561759
6,34528680,34528950,0.694903121983725,0.5106863362991789
4,129220014,129220284,0.889990959545504,0.519014436952199
15,60883333,60883603,0.8461707338885399,0.515582437983931
14,105673706,105673976,0.773426346281265,0.515403609723294
22,46924182,46924452,0.825276295784353,0.5576014608743439
5,180227355,180227625,0.934796795773071,0.506625608665321
4,1792858,1793128,0.6616466668926221,0.513149023600247
4,153858780,153859050,0.544618918293355,0.5109454226115501
2,168725782,168726052,0.728413907125639,0.519431448685889
10,73742602,73742872,0.898242725547431,0.511459026808267
1,42334314,42334584,0.851228600552902,0.508408492905092
13,104009626,104009896,0.57664707641687,0.500728613067906
13,69501607,69501877,0.767057575120721,0.5016439464693111
5,93422428,93422698,0.949481244130115,0.5161390009831041
14,33653859,33654129,0.5119185200727,0.500991432432867
8,68645985,68646255,0.51133033746143,0.5147655434651149
1,59042985,59043255,0.9114119372051659,0.501057857554324
4,7971867,7972137,0.833287876977696,0.50029215808917
22,45913075,45913345,0.8738682044812272,0.528953487811307
4,164277293,164277563,0.584407795789113,0.503296247249309
22,45555662,45555932,0.916380347646423,0.518342125517501
12,13068664,13068934,0.5969109195801229,0.5556833150369511
4,24561611,24561881,0.9171811961667771,0.500433281881879
2,54725222,54725492,0.969351953308568,0.5192610697429371
5,138623935,138624205,0.861446275617078,0.501601221636159
14,78119841,78120111,0.7014410819494871,0.527932012085799
7,128568238,128568508,0.663884061632045,0.502855250681688
19,2425297,2425567,0.9363692910971451,0.500833478892979
2,162101111,162101381,0.9584089418286971,0.5069163213556099
14,93076802,93077072,0.536860661422171,0.50242180680924
22,51052211,51052481,0.901677095165681,0.503755008938923
16,67441781,67442051,0.8906303693723171,0.501489777697133
1,15495116,15495386,0.6049209509525261,0.5020034116966721
22,50541401,50541671,0.648300354292577,0.503716228660044
9,21473266,21473536,0.948994411653492,0.503336034996242
5,137828677,137828947,0.9908746522257958,0.5001210633208649
2,100231988,100232258,0.584869268572771,0.501836533230148
5,126565358,126565628,0.802111934230825,0.51505617271784
11,94871580,94871850,0.6149683106302509,0.526994065909669
1,145703836,145704106,0.9377781386147429,0.5038072225181129
20,30778293,30778563,0.9340106904708009,0.5049018692885939
7,91582980,91583250,0.9475062545177041,0.525534008598856
3,128569085,128569355,0.5955463652079069,0.535177432641056
9,102709761,102710031,0.940057858635257,0.540011770834281
16,27456886,27457156,0.501436662167832,0.500941965661783
16,14583338,14583608,0.9499954377184001,0.5081135414742921
11,94609831,94610101,0.617668891918292,0.526994065909669
10,88404221,88404491,0.6553282802653461,0.517782820884057
22,39493219,39493489,0.8164830549202231,0.516581968183344
22,43033492,43033762,0.9708607984348001,0.531745807302684
5,147385653,147385923,0.7677497296629201,0.512909392471226
14,77792572,77792842,0.9285576239516371,0.5045933223502089
17,80834073,80834343,0.909699769917884,0.5052422777776
16,86613268,86613538,0.8339141368173492,0.502479672217158
11,692798,693068,0.9306055160242129,0.541500715357344
7,116952687,116952957,0.6330146535486071,0.504839549794925
16,31145958,31146228,0.869664282040649,0.539932661230073
19,42620501,42620771,0.834436103661054,0.5036176407238171
1,194435934,194436204,0.707581994131428,0.610857746258328
23,130396844,130397114,0.686662042408228,0.502852370892316
14,76045131,76045401,0.7631914649256819,0.521656691234558
7,127858383,127858653,0.514670760212757,0.500201489945237
1,154442425,154442695,0.683820629823741,0.503912937929223
3,187704205,187704475,0.610883582236903,0.5005211256404261
1,33391067,33391337,0.783447618135104,0.501183921014159
17,74593445,74593715,0.869453444869183,0.505325440873512
23,47583145,47583415,0.6326136185223039,0.553103819469083
24,21978853,21979123,0.5486908805026811,0.502129492076514
20,36569797,36570067,0.6464311112470239,0.500085270514675
17,21281434,21281704,0.9447900571233622,0.501067255658865
8,142111304,142111574,0.7932812103191529,0.502188995752082
7,92245206,92245476,0.952278603906583,0.500437818151393
12,132618555,132618825,0.919626367785033,0.503114885387439
2,106406265,106406535,0.8281033912930029,0.502393063025257
13,114444917,114445187,0.605375910436336,0.503159019749812
6,21277912,21278182,0.780312998328619,0.505994956986321
7,99689400,99689670,0.8528421174435459,0.500216043374934
1,228528597,228528867,0.7915827087731471,0.5076752582137151
1,156349345,156349615,0.7755224412243292,0.536539015872406
7,55124649,55124919,0.9382598721205441,0.510294372671544
20,56323810,56324080,0.617007290302351,0.501125111834799
5,94956907,94957177,0.938597701445037,0.5957559996448349
6,126080330,126080600,0.9552154384958058,0.52182326735924
2,15329459,15329729,0.8715042162915521,0.504176490563815
2,208323387,208323657,0.910775760045169,0.504956448556265
14,76733955,76734225,0.9259213672376541,0.5315251953899071
22,41076571,41076841,0.911422848471055,0.508895723411091
2,8680214,8680484,0.5449601281072021,0.507511920025155
17,80255892,80256162,0.721454815661529,0.51085234799737
2,157177186,157177456,0.9111362715261999,0.512979634557596
2,230839000,230839270,0.905352894223777,0.5023458679267371
18,28622984,28623254,0.883406697759871,0.500671039622204
7,135047650,135047920,0.9158778957697271,0.507523115454541
23,119442463,119442733,0.7316768900165591,0.5064933605168761
16,67146874,67147144,0.9603135472489291,0.509277419550415
6,158326640,158326910,0.944332070505708,0.504555780529641
9,134422094,134422364,0.5891375378146559,0.5124425664611261
11,129938758,129939028,0.539350241406722,0.503425912502659
2,235473356,235473626,0.687583906401607,0.57505884212
16,88473119,88473389,0.838347875995331,0.506559205339802
2,36560813,36561083,0.815182784517968,0.51101764219669
13,92827711,92827981,0.643203272647461,0.524868001363229
11,128888956,128889226,0.9502718935354499,0.5133882556443671
11,2415645,2415915,0.8990223112387159,0.5027511567097199
3,11014966,11015236,0.5304468754284221,0.5177706956947029
2,31290222,31290492,0.90790786962548,0.510152482038667
5,903429,903699,0.8632885856680029,0.501939550927705
2,106781614,106781884,0.921720984276103,0.500037687087417
3,143996959,143997229,0.884553491188347,0.509815753281719
9,140338926,140339196,0.7228028549772509,0.503163741355651
17,48609948,48610218,0.51491264535431,0.520681054294557
2,171847980,171848250,0.953422515804552,0.559430553352856
5,172049387,172049657,0.645129155679487,0.509991384583065
3,194909317,194909587,0.915214971479529,0.507269900931979
10,26916337,26916607,0.536282973130391,0.501302813829981
5,140011732,140012002,0.921799840002306,0.501866771285029
8,21956110,21956380,0.915913131060496,0.5122567478985479
5,179293824,179294094,0.9180036740835621,0.503957571562902
15,33508180,33508450,0.5688487407241999,0.5096485399487
11,66619261,66619531,0.8499269757679508,0.5141455538650109
2,64857336,64857606,0.9449811154044008,0.534361212559601
7,13319520,13319790,0.716604644033913,0.510810426167319
21,29607472,29607742,0.580643747743943,0.520844623376258
7,158583810,158584080,0.9510667690696609,0.5008094266934939
5,101919518,101919788,0.591902324823031,0.519842431183739
19,19651883,19652153,0.6182384950032889,0.5019388832076429
6,78176373,78176643,0.7893682399368199,0.535956328359009
20,50618721,50618991,0.798697572505085,0.5030896911273971
8,1766320,1766590,0.88539394643317,0.5045478404695171
9,37430842,37431112,0.935217130919402,0.5033594300866261
7,4889174,4889444,0.9095462208794128,0.5169642887540349
8,95653106,95653376,0.671191819884771,0.514536205460348
14,105239932,105240202,0.936182325592221,0.5257425833066379
3,128582462,128582732,0.8552109528299959,0.5013215379575221
6,48416827,48417097,0.9288592047829771,0.5009257154043021
4,85080997,85081267,0.584521811825565,0.5052971942291911
8,142264675,142264945,0.862076630495338,0.50837673456326
6,156940161,156940431,0.55575487662462,0.508354813009491
6,19472636,19472906,0.640622574397775,0.5564072679168729
14,50155039,50155309,0.544934525788038,0.553007791535589
3,190222239,190222509,0.7810935033292941,0.5038022762832299
1,196712421,196712691,0.738640869585296,0.6499663332716851
7,73254404,73254674,0.9432273196611071,0.5342349658089439
5,138586991,138587261,0.7901018096064301,0.5124157590550851
16,67213804,67214074,0.903130684711643,0.5001324319801239
9,80263388,80263658,0.821567180740135,0.500516461789471
12,7308346,7308616,0.8691115186036159,0.501908989802476
6,686612,686882,0.941987636640293,0.5013446576113589
1,60245708,60245978,0.8379874595621559,0.5410996987834
8,38781944,38782214,0.930877299678597,0.513254184462943
2,95999426,95999696,0.532058595912461,0.516094250904835
2,31476274,31476544,0.8986768061093541,0.568642658775025
1,48715574,48715844,0.6795632239036841,0.506509275892499
23,29635905,29636175,0.8656100956779329,0.5044746690877899
6,112590385,112590655,0.812065518615582,0.5095967534718611
5,60921597,60921867,0.870788383117078,0.500626999177455
